RECORDING_SESSION_LABEL,id,rel_start,rel_end,ioa
sub35,3,-1874,-1681,0
sub35,3,-1663,-1270,0
sub35,3,-1250,-1047,0
sub35,3,-876,-504,0
sub35,3,-487,38,0
sub35,3,83,367,b
sub35,3,434,616,a
sub35,3,675,811,c
sub35,3,864,1007,b
sub36,42,-1873,-1610,0
sub36,42,-1591,-953,0
sub36,42,-930,-633,0
sub36,42,-475,-66,0
sub36,42,-28,187,b
sub36,42,236,409,c
sub36,42,425,478,c
sub36,42,536,891,a
sub36,42,946,980,b
sub36,42,1037,1239,c
sub36,42,1494,1594,0
sub36,42,1762,1840,0
sub36,42,1982,2068,0
sub36,25,-1871,-1669,0
sub36,25,-1646,-940,0
sub36,25,-915,-650,0
sub36,25,-485,-58,0
sub36,25,-20,125,b
sub36,25,139,285,b
sub36,25,341,506,a
sub36,25,567,847,c
sub36,25,1150,1276,c
sub36,25,1325,1408,a
sub36,24,-1878,-66,0
sub36,24,-29,9,c
sub36,24,36,300,c
sub36,24,338,458,c
sub36,24,506,681,a
sub36,24,728,993,b
sub36,24,1065,1219,a
sub36,24,1454,1784,a
sub36,4,-1869,-866,0
sub36,4,-849,-50,0
sub36,4,-15,113,a
sub36,4,158,371,c
sub36,4,431,607,b
sub36,4,655,856,a
sub36,4,899,1408,c
sub36,1,-1872,-1690,0
sub36,1,-1573,-1022,0
sub36,1,-999,-715,0
sub36,1,-550,-201,0
sub36,1,-169,-10,b
sub36,1,35,143,a
sub36,1,155,262,a
sub36,1,311,488,c
sub36,1,545,765,b
sub36,1,813,923,a
sub36,1,1108,1254,0
sub36,49,-1866,-1495,0
sub36,49,-1472,-1358,c
sub36,49,-1179,-1009,0
sub36,49,-761,-424,0
sub36,49,-390,-61,b
sub36,49,-28,98,b
sub36,49,115,177,b
sub36,49,223,391,a
sub36,49,400,472,a
sub36,49,531,727,c
sub36,49,785,928,b
sub36,49,1177,1277,0
sub36,49,1330,1372,a
sub36,26,-1876,-1434,0
sub36,26,-1282,-347,0
sub36,26,-325,-63,0
sub36,26,-32,272,a
sub36,26,326,499,b
sub36,26,558,704,c
sub36,26,714,1021,c
sub36,26,1065,1214,a
sub36,26,1239,1412,a
sub36,26,1465,1714,b
sub36,33,-1873,-1606,0
sub36,33,-1584,-1549,a
sub36,33,-1413,-976,0
sub36,33,-793,-524,0
sub36,33,-488,-118,b
sub36,33,-78,3,a
sub36,33,31,186,a
sub36,33,235,436,c
sub36,33,463,528,c
sub36,33,591,747,b
sub36,33,761,1124,b
sub36,33,1133,1284,b
sub36,36,-1874,-1676,0
sub36,36,-1521,-545,0
sub36,36,-524,-74,0
sub36,36,-41,273,c
sub36,36,329,492,a
sub36,36,511,606,a
sub36,36,661,1000,b
sub36,36,1243,1406,b
sub36,36,1457,1619,c
sub36,27,-1872,-1662,0
sub36,27,-1487,-907,0
sub36,27,-729,-59,0
sub36,27,-19,144,a
sub36,27,159,296,a
sub36,27,344,521,c
sub36,27,572,656,b
sub36,27,677,975,b
sub36,27,1186,1384,0
sub36,29,-1877,-839,0
sub36,29,-824,-58,0
sub36,29,-21,178,b
sub36,29,187,246,b
sub36,29,297,507,a
sub36,29,568,791,c
sub36,29,852,1226,b
sub36,29,1365,1514,0
sub36,10,-1869,-1026,0
sub36,10,-949,-61,0
sub36,10,-22,267,c
sub36,10,330,496,b
sub36,10,545,935,a
sub36,10,1137,1254,a
sub36,17,-1875,-1626,0
sub36,17,-1460,-688,0
sub36,17,-497,-68,0
sub36,17,-32,67,b
sub36,17,78,221,b
sub36,17,285,433,a
sub36,17,483,764,c
sub36,17,815,1078,b
sub36,17,1088,1337,b
sub36,17,1548,1668,0
sub36,38,-1866,-1196,0
sub36,38,-1172,-558,0
sub36,38,-538,-74,a
sub36,38,-43,122,a
sub36,38,130,225,a
sub36,38,290,438,b
sub36,38,496,670,c
sub36,38,689,848,c
sub36,38,895,1050,a
sub36,38,1066,1336,a
sub36,38,1491,2046,a
sub36,38,3201,3246,a
sub36,7,-1875,-695,0
sub36,7,-671,-71,0
sub36,7,-33,12,a
sub36,7,38,255,a
sub36,7,304,481,b
sub36,7,542,965,c
sub36,7,1219,1374,b
sub36,7,1435,1537,a
sub36,40,-1875,-1130,0
sub36,40,-1106,-961,0
sub36,40,-813,-60,0
sub36,40,-28,234,c
sub36,40,297,364,b
sub36,40,397,510,b
sub36,40,569,817,a
sub36,40,834,1034,a
sub36,40,1049,1314,a
sub36,40,1545,1612,a
sub36,40,1655,1690,c
sub36,22,-1874,-1317,0
sub36,22,-1144,-402,0
sub36,22,-378,-62,c
sub36,22,-38,109,c
sub36,22,122,257,c
sub36,22,317,511,b
sub36,22,557,689,a
sub36,22,707,1204,a
sub36,22,1231,1342,a
sub36,22,1391,1466,b
sub36,19,-1868,-1670,0
sub36,19,-1495,-967,0
sub36,19,-935,-751,a
sub36,19,-719,-206,0
sub36,19,-188,-5,0
sub36,19,32,208,a
sub36,19,271,462,c
sub36,19,510,993,b
sub36,19,1050,1372,a
sub36,50,-1876,-1678,0
sub36,50,-1534,-967,0
sub36,50,-952,-36,0
sub36,50,5,109,c
sub36,50,132,281,c
sub36,50,330,446,b
sub36,50,467,587,b
sub36,50,641,1075,a
sub36,50,1086,1656,a
sub36,23,-1870,-1685,0
sub36,23,-1496,-1062,0
sub36,23,-1047,-683,0
sub36,23,-651,-474,c
sub36,23,-441,-133,0
sub36,23,-110,-47,0
sub36,23,-9,176,c
sub36,23,237,366,a
sub36,23,412,478,b
sub36,23,517,664,b
sub36,23,684,750,b
sub36,23,821,920,a
sub36,23,945,1171,a
sub36,23,1181,1293,a
sub36,23,1346,1482,c
sub36,23,1499,1623,c
sub36,23,1682,1913,b
sub36,23,1977,2140,a
sub36,23,2194,2291,0
sub36,30,-1871,-1697,0
sub36,30,-1673,-1178,0
sub36,30,-1155,-877,0
sub36,30,-852,-612,0
sub36,30,-582,-45,b
sub36,30,-14,122,b
sub36,30,140,273,b
sub36,30,318,397,c
sub36,30,421,571,c
sub36,30,638,808,a
sub36,30,853,916,c
sub36,30,959,1191,c
sub36,30,1336,1565,b
sub36,30,1828,1896,0
sub36,39,-1875,-1358,0
sub36,39,-1345,-884,0
sub36,39,-866,-659,0
sub36,39,-630,-39,0
sub36,39,4,257,c
sub36,39,311,501,b
sub36,39,567,759,a
sub36,39,774,1161,a
sub36,39,1375,1483,c
sub36,48,-1875,-1162,0
sub36,48,-1142,-820,0
sub36,48,-644,-54,0
sub36,48,-13,30,b
sub36,48,58,249,b
sub36,48,312,448,a
sub36,48,463,539,a
sub36,48,596,795,c
sub36,48,856,1490,a
sub36,20,-1872,-1679,0
sub36,20,-1483,-931,0
sub36,20,-909,-645,c
sub36,20,-435,-55,0
sub36,20,-13,216,c
sub36,20,275,371,b
sub36,20,393,537,b
sub36,20,583,768,a
sub36,20,787,1074,a
sub36,20,1282,1537,a
sub36,14,-1866,-1304,0
sub36,14,-1282,-1080,0
sub36,14,-860,-53,0
sub36,14,-14,123,c
sub36,14,144,272,c
sub36,14,327,482,a
sub36,14,545,644,b
sub36,14,670,803,b
sub36,14,849,974,a
sub36,14,993,1349,a
sub36,14,1418,1655,0
sub36,8,-1872,-1672,0
sub36,8,-1641,-1359,c
sub36,8,-1336,-936,0
sub36,8,-913,-642,0
sub36,8,-625,-70,0
sub36,8,-39,73,a
sub36,8,93,253,a
sub36,8,305,507,b
sub36,8,585,797,c
sub36,8,808,915,c
sub36,8,973,1200,a
sub36,8,1264,1549,b
sub36,31,-1874,-1610,0
sub36,31,-1436,-838,0
sub36,31,-626,-213,0
sub36,31,-179,-29,a
sub36,31,-2,184,a
sub36,31,235,372,c
sub36,31,390,496,c
sub36,31,544,743,b
sub36,31,958,1126,b
sub36,31,1433,1802,0
sub36,31,1857,1949,c
sub36,34,-1877,-1525,0
sub36,34,-1501,-707,0
sub36,34,-673,-500,0
sub36,34,-464,-59,0
sub36,34,-19,24,c
sub36,34,47,209,c
sub36,34,265,417,b
sub36,34,434,502,b
sub36,34,555,809,a
sub36,34,822,1271,a
sub36,34,1453,1632,a
sub36,18,-1874,-1718,0
sub36,18,-1541,-965,0
sub36,18,-727,-514,0
sub36,18,-489,-63,c
sub36,18,-35,104,c
sub36,18,156,348,b
sub36,18,372,419,b
sub36,18,463,796,a
sub36,18,809,938,a
sub36,18,985,1134,c
sub36,18,1155,1208,c
sub36,41,-1871,-1749,0
sub36,41,-1714,-1525,b
sub36,41,-1481,-1247,0
sub36,41,-1225,-1060,0
sub36,41,-1037,-681,0
sub36,41,-660,-363,0
sub36,41,-345,-76,b
sub36,41,-48,128,b
sub36,41,175,283,c
sub36,41,315,495,c
sub36,41,546,667,b
sub36,41,733,840,a
sub36,41,857,1066,a
sub36,41,1314,1608,a
sub36,13,-1873,-1637,0
sub36,13,-1622,-976,0
sub36,13,-963,-530,0
sub36,13,-510,-73,0
sub36,13,-42,170,a
sub36,13,219,435,b
sub36,13,483,761,c
sub36,13,827,1069,a
sub36,13,1188,1295,c
sub36,13,1307,1360,c
sub36,6,-1876,-1851,0
sub36,6,-1679,-1167,0
sub36,6,-1148,-598,0
sub36,6,-578,-75,0
sub36,6,-39,128,c
sub36,6,206,317,b
sub36,6,333,476,b
sub36,6,523,732,a
sub36,6,753,774,a
sub36,6,827,1161,c
sub36,51,-1875,-1705,0
sub36,51,-1556,-1128,b
sub36,51,-1086,-920,a
sub36,51,-795,-158,0
sub36,51,-132,-16,a
sub36,51,14,242,a
sub36,51,293,433,c
sub36,51,456,560,c
sub36,51,616,814,b
sub36,51,833,1075,b
sub36,51,1258,1384,0
sub36,3,-1872,-1718,0
sub36,3,-1686,-1345,a
sub36,3,-1305,-1103,c
sub36,3,-1064,-835,b
sub36,3,-695,-505,0
sub36,3,-482,-179,0
sub36,3,-144,-36,0
sub36,3,0,259,b
sub36,3,312,377,a
sub36,3,416,600,a
sub36,3,659,949,c
sub36,3,1191,1648,0
sub36,3,1774,1921,0
sub36,3,1989,2480,0
sub36,16,-1870,-1592,0
sub36,16,-1420,-966,0
sub36,16,-945,-212,0
sub36,16,-195,-31,a
sub36,16,3,163,c
sub36,16,213,305,a
sub36,16,329,460,a
sub36,16,509,704,b
sub36,16,716,872,b
sub36,16,917,1207,c
sub36,5,-1872,-1032,0
sub36,5,-827,-425,0
sub36,5,-403,-71,c
sub36,5,-30,130,b
sub36,5,184,399,c
sub36,5,450,811,a
sub36,5,1008,1066,0
sub36,45,-1871,-1694,0
sub36,45,-1671,-1168,0
sub36,45,-1147,-956,0
sub36,45,-782,-578,b
sub36,45,-549,-191,0
sub36,45,-168,-20,b
sub36,45,13,187,b
sub36,45,239,327,a
sub36,45,350,457,a
sub36,45,518,664,c
sub36,45,720,807,a
sub36,45,853,984,b
sub36,45,994,1143,b
sub36,45,1209,1331,c
sub36,45,1386,1467,a
sub36,2,-1873,-1712,0
sub36,2,-1685,-1353,0
sub36,2,-1313,-1119,0
sub36,2,-1084,-868,0
sub36,2,-697,-470,0
sub36,2,-431,-238,0
sub36,2,-196,-70,0
sub36,2,-35,130,b
sub36,2,189,393,a
sub36,2,460,622,c
sub36,2,632,750,c
sub36,2,809,1054,b
sub36,2,1291,1514,0
sub36,37,-1868,-1141,0
sub36,37,-1116,-981,0
sub36,37,-748,-224,0
sub36,37,-184,-56,b
sub36,37,-19,184,b
sub36,37,234,335,a
sub36,37,354,466,a
sub36,37,527,726,c
sub36,37,742,905,c
sub36,37,1141,1372,0
sub36,15,-1872,-1830,0
sub36,15,-1641,-1174,0
sub36,15,-1137,-808,a
sub36,15,-546,-49,a
sub36,15,-5,164,b
sub36,15,219,414,c
sub36,15,463,708,a
sub36,15,742,910,a
sub36,15,952,1112,b
sub36,15,1130,1306,b
sub36,15,1315,1392,b
sub36,15,1457,1579,c
sub36,15,1594,1712,c
sub36,32,-1874,-1703,0
sub36,32,-1526,-1183,0
sub36,32,-1155,-1000,0
sub36,32,-790,-437,0
sub36,32,-404,-51,0
sub36,32,-10,202,a
sub36,32,269,373,b
sub36,32,388,504,b
sub36,32,550,678,c
sub36,32,695,968,c
sub36,32,1186,1419,0
sub36,28,-1873,-1071,0
sub36,28,-1041,-681,0
sub36,28,-658,-286,0
sub36,28,-270,-71,0
sub36,28,-38,199,c
sub36,28,262,388,b
sub36,28,396,451,b
sub36,28,508,626,a
sub36,28,647,889,a
sub36,28,1076,1172,c
sub36,54,-1874,-1763,0
sub36,54,-1592,-498,0
sub36,54,-362,-55,0
sub36,54,-24,187,c
sub36,54,242,436,a
sub36,54,486,664,b
sub36,54,681,760,b
sub36,54,814,971,c
sub36,54,979,1091,c
sub36,54,1156,1283,a
sub36,54,1294,1503,a
sub36,12,-1875,-1606,0
sub36,12,-1582,-1285,0
sub36,12,-1267,-1036,0
sub36,12,-837,-172,0
sub36,12,-153,-49,0
sub36,12,-15,180,c
sub36,12,247,363,a
sub36,12,380,472,a
sub36,12,527,619,b
sub36,12,644,1074,b
sub36,35,-1871,-1712,0
sub36,35,-1694,-1010,0
sub36,35,-770,-242,0
sub36,35,-219,-18,b
sub36,35,25,201,c
sub36,35,266,388,a
sub36,35,399,572,a
sub36,35,584,701,a
sub36,35,760,895,b
sub36,35,915,1031,b
sub36,35,1082,1208,c
sub36,21,-1876,-1687,0
sub36,21,-1451,-848,0
sub36,21,-540,-313,0
sub36,21,-277,-56,0
sub36,21,-26,165,b
sub36,21,228,418,c
sub36,21,470,554,a
sub36,21,591,846,a
sub36,21,866,1101,a
sub36,46,-1780,-1060,0
sub36,46,-839,-579,0
sub36,46,-547,-48,0
sub36,46,-5,167,a
sub36,46,237,337,b
sub36,46,353,494,b
sub36,46,543,989,c
sub36,9,-1869,-1728,0
sub36,9,-1575,-952,0
sub36,9,-926,-404,a
sub36,9,-379,-55,0
sub36,9,-17,134,b
sub36,9,192,400,c
sub36,9,459,498,a
sub36,9,544,752,a
sub36,9,762,818,a
sub36,9,879,1168,b
sub36,44,-1868,-1698,0
sub36,44,-1663,-1233,c
sub36,44,-1211,-798,0
sub36,44,-769,-262,0
sub36,44,-225,-48,0
sub36,44,-9,141,c
sub36,44,201,415,b
sub36,44,470,565,a
sub36,44,588,954,a
sub36,44,1003,1135,c
sub36,44,1209,1421,b
sub36,44,1480,1526,c
sub36,52,-1876,-1540,0
sub36,52,-1521,-1214,0
sub36,52,-1196,-1018,0
sub36,52,-804,-417,0
sub36,52,-393,-67,0
sub36,52,-39,119,c
sub36,52,194,395,b
sub36,52,450,651,a
sub36,52,666,1468,a
sub36,52,1502,1561,0
sub36,47,-1866,-1507,0
sub36,47,-1483,-1000,c
sub36,47,-980,-786,0
sub36,47,-750,-541,c
sub36,47,-499,-71,0
sub36,47,-48,76,b
sub36,47,96,225,b
sub36,47,274,463,c
sub36,47,524,772,a
sub36,47,830,964,b
sub36,47,983,1042,b
sub36,47,1105,1326,a
sub36,47,1384,1431,b
sub36,43,-1872,-1661,0
sub36,43,-1654,-892,0
sub36,43,-872,-60,0
sub36,43,-28,189,a
sub36,43,273,447,c
sub36,43,510,599,b
sub36,43,627,731,b
sub36,43,780,1060,a
sub36,43,1075,1193,a
sub36,43,1205,1604,a
sub36,43,1617,1821,a
sub36,53,-1871,-1661,0
sub36,53,-1627,-1427,a
sub36,53,-1394,-826,0
sub36,53,-801,-64,0
sub36,53,-28,83,b
sub36,53,92,199,b
sub36,53,246,341,0
sub36,53,376,506,c
sub36,53,563,726,a
sub36,53,742,869,a
sub36,53,925,1083,b
sub36,11,-1874,-1538,0
sub36,11,-1522,-1018,0
sub36,11,-994,-807,b
sub36,11,-780,-552,0
sub36,11,-511,-293,b
sub36,11,-257,-73,b
sub36,11,-47,268,b
sub36,11,317,444,c
sub36,11,510,872,a
sub36,11,913,1007,0
sub37,36,-1884,-47,0
sub37,36,-9,134,c
sub37,36,155,551,c
sub37,36,738,805,c
sub37,36,838,873,a
sub37,36,905,993,a
sub37,36,1003,1096,a
sub37,36,1146,1328,b
sub37,36,1344,1466,b
sub37,36,1639,1721,a
sub37,36,1743,2242,a
sub37,36,2300,2622,b
sub37,36,3888,4051,0
sub37,36,4098,4152,0
sub37,36,4234,4437,0
sub37,36,4909,4940,0
sub37,10,-1872,-1404,0
sub37,10,-1383,-52,0
sub37,10,-13,153,a
sub37,10,172,353,a
sub37,10,400,609,c
sub37,10,656,786,b
sub37,10,800,958,b
sub37,10,1144,1434,c
sub37,10,1452,1482,c
sub37,10,1792,1949,0
sub37,10,1971,2032,0
sub37,25,-1868,-1701,0
sub37,25,-1692,-850,0
sub37,25,-842,-34,a
sub37,25,1,347,a
sub37,25,389,502,a
sub37,25,658,803,b
sub37,25,855,1148,c
sub37,25,1219,1490,a
sub37,45,-1871,-1735,0
sub37,45,-1712,-1109,0
sub37,45,-921,-572,0
sub37,45,-561,-57,b
sub37,45,-30,232,b
sub37,45,282,423,a
sub37,45,481,573,c
sub37,45,595,873,c
sub37,45,934,1226,a
sub37,45,1244,1380,a
sub37,45,1438,1863,c
sub37,45,1899,2071,c
sub37,45,2116,2477,0
sub37,45,2501,2604,c
sub37,45,2872,3260,c
sub37,45,3301,3505,0
sub37,7,-1879,-1702,0
sub37,7,-1681,-647,a
sub37,7,-415,-63,0
sub37,7,-27,176,a
sub37,7,227,393,b
sub37,7,460,759,c
sub37,7,817,1101,b
sub37,11,-1869,-1273,0
sub37,11,-1093,-570,0
sub37,11,-379,-47,0
sub37,11,-18,132,0
sub37,11,172,403,c
sub37,11,468,521,a
sub37,11,556,777,a
sub37,11,857,1018,b
sub37,11,1254,1443,0
sub37,5,-1875,-1801,0
sub37,5,-1492,-429,0
sub37,5,-412,-27,0
sub37,5,17,185,b
sub37,5,245,438,a
sub37,5,486,860,c
sub37,5,911,1357,b
sub37,26,-1876,-1740,0
sub37,26,-1392,-1387,c
sub37,26,-1379,-693,c
sub37,26,-448,-23,0
sub37,26,17,261,a
sub37,26,292,420,a
sub37,26,473,616,c
sub37,26,666,962,b
sub37,26,1017,1171,c
sub37,26,1222,1467,a
sub37,18,-1868,-1761,0
sub37,18,-1543,-1336,0
sub37,18,-1230,-1039,0
sub37,18,-751,-546,b
sub37,18,-524,-15,c
sub37,18,23,187,c
sub37,18,211,389,c
sub37,18,442,636,0
sub37,18,677,1140,b
sub37,18,1196,1679,c
sub37,34,-1869,-1793,0
sub37,34,-1518,-1432,0
sub37,34,-1109,-1087,b
sub37,34,-1080,-843,c
sub37,34,-583,-242,0
sub37,34,-220,-45,c
sub37,34,-11,193,c
sub37,34,250,389,a
sub37,34,450,745,b
sub37,34,796,984,0
sub37,34,1031,1255,c
sub37,28,-1877,-1487,0
sub37,28,-1258,-851,0
sub37,28,-605,-34,c
sub37,28,3,203,c
sub37,28,230,412,c
sub37,28,462,599,a
sub37,28,642,820,b
sub37,28,868,1489,a
sub37,28,1548,1726,0
sub37,28,1785,1844,c
sub37,32,-1871,-1701,0
sub37,32,-1340,-944,0
sub37,32,-921,-48,0
sub37,32,7,260,c
sub37,32,312,481,a
sub37,32,522,697,a
sub37,32,735,903,b
sub37,32,914,1099,b
sub37,32,1156,1455,c
sub37,40,-1873,-1538,0
sub37,40,-1301,-1023,a
sub37,40,-944,-920,0
sub37,40,-899,-534,0
sub37,40,-476,-434,c
sub37,40,-181,24,c
sub37,40,64,263,c
sub37,40,322,472,0
sub37,40,513,773,a
sub37,40,829,1188,0
sub37,40,1229,1442,c
sub37,51,-1873,-1738,0
sub37,51,-1488,-1222,b
sub37,51,-1204,-1090,b
sub37,51,-842,-37,b
sub37,51,11,180,b
sub37,51,255,410,a
sub37,51,454,618,a
sub37,51,669,1082,c
sub37,51,1155,1355,b
sub37,51,1378,1748,b
sub37,42,-1872,-1739,0
sub37,42,-1392,-819,c
sub37,42,-796,-519,c
sub37,42,-500,-68,c
sub37,42,-34,132,c
sub37,42,203,388,b
sub37,42,438,782,a
sub37,42,835,1217,c
sub37,42,1255,1491,c
sub37,9,-1876,-1757,b
sub37,9,-1461,-1172,b
sub37,9,-1152,-963,0
sub37,9,-562,-41,b
sub37,9,-7,151,b
sub37,9,202,383,a
sub37,9,468,646,c
sub37,9,663,798,c
sub37,9,858,1089,a
sub37,9,1126,1231,a
sub37,53,-1877,-1754,0
sub37,53,-1355,-1147,c
sub37,53,-1129,-879,0
sub37,53,-841,-506,b
sub37,53,-485,-45,b
sub37,53,-20,144,b
sub37,53,191,309,0
sub37,53,350,511,c
sub37,53,556,965,a
sub37,53,1028,1149,c
sub37,35,-1877,-1777,0
sub37,35,-1335,-1031,0
sub37,35,-705,-547,0
sub37,35,-528,-382,0
sub37,35,-366,0,0
sub37,35,41,242,b
sub37,35,295,402,c
sub37,35,457,618,a
sub37,35,643,982,a
sub37,35,1031,1407,c
sub37,44,-1873,-1810,0
sub37,44,-1535,-1105,0
sub37,44,-794,-743,a
sub37,44,-711,-301,0
sub37,44,-273,-25,0
sub37,44,10,219,a
sub37,44,268,424,c
sub37,44,481,726,b
sub37,44,783,1078,0
sub37,19,-1871,-1839,0
sub37,19,-1826,-1791,0
sub37,19,-1337,-992,0
sub37,19,-965,-559,a
sub37,19,-532,-391,0
sub37,19,-367,-23,a
sub37,19,-13,188,a
sub37,19,236,355,b
sub37,19,411,630,c
sub37,19,713,953,a
sub37,19,1007,1161,b
sub37,20,-1874,-1563,0
sub37,20,-1243,-810,a
sub37,20,-782,-350,0
sub37,20,-342,-38,0
sub37,20,11,192,a
sub37,20,246,411,c
sub37,20,473,777,b
sub37,20,839,996,c
sub37,23,-1875,-1592,0
sub37,23,-1574,-1469,b
sub37,23,-1227,-994,b
sub37,23,-970,-815,0
sub37,23,-483,-437,0
sub37,23,-420,-58,b
sub37,23,-20,195,b
sub37,23,243,400,c
sub37,23,465,609,a
sub37,23,629,896,a
sub37,23,915,1079,a
sub37,23,1133,1328,c
sub37,23,1353,1520,c
sub37,23,1579,1793,b
sub37,23,2002,2067,0
sub37,8,-1876,-1776,0
sub37,8,-1460,-1229,0
sub37,8,-1185,-868,a
sub37,8,-819,-453,c
sub37,8,-413,-57,0
sub37,8,-14,199,a
sub37,8,250,403,c
sub37,8,467,636,b
sub37,8,655,852,b
sub37,8,913,1152,a
sub37,8,1211,1431,c
sub37,47,-1868,-1752,0
sub37,47,-1313,-1069,b
sub37,47,-669,-50,b
sub37,47,-11,195,b
sub37,47,250,586,c
sub37,47,663,804,a
sub37,47,825,987,a
sub37,47,1042,1264,b
sub37,47,1328,1514,c
sub37,29,-1874,-1752,0
sub37,29,-1368,-909,b
sub37,29,-602,-42,b
sub37,29,4,230,b
sub37,29,272,402,b
sub37,29,447,625,a
sub37,29,633,760,a
sub37,29,813,976,c
sub37,29,1032,1208,b
sub37,49,-1877,-1110,0
sub37,49,-1083,-987,a
sub37,49,-763,-646,a
sub37,49,-603,-572,0
sub37,49,-529,-334,0
sub37,49,-281,-54,a
sub37,49,-15,158,a
sub37,49,208,356,0
sub37,49,400,580,b
sub37,49,640,990,c
sub37,49,1073,1283,a
sub37,24,-1872,-1701,0
sub37,24,-1661,-1558,c
sub37,24,-1219,-1067,c
sub37,24,-1042,-977,c
sub37,24,-636,-395,c
sub37,24,-376,-61,c
sub37,24,-17,143,c
sub37,24,201,333,b
sub37,24,388,525,a
sub37,24,541,787,a
sub37,24,842,1172,b
sub37,43,-1867,-1698,0
sub37,43,-1668,-1364,a
sub37,43,-1330,-1153,a
sub37,43,-777,-201,a
sub37,43,-178,-32,a
sub37,43,6,219,a
sub37,43,269,425,b
sub37,43,449,586,b
sub37,43,648,831,c
sub37,43,843,932,c
sub37,43,996,1090,a
sub37,30,-1866,-1722,0
sub37,30,-1489,-1164,0
sub37,30,-1138,-826,c
sub37,30,-499,-454,c
sub37,30,-447,-401,c
sub37,30,-376,-205,c
sub37,30,-182,-53,c
sub37,30,-31,116,c
sub37,30,179,296,b
sub37,30,313,389,b
sub37,30,435,766,a
sub37,30,830,925,b
sub37,30,982,1055,c
sub37,6,-1876,-1803,0
sub37,6,-1271,-781,c
sub37,6,-190,-14,c
sub37,6,11,178,c
sub37,6,237,428,0
sub37,6,467,877,a
sub37,6,930,1045,b
sub37,16,-1887,-1759,0
sub37,16,-1390,-977,c
sub37,16,-553,-447,c
sub37,16,-429,-19,c
sub37,16,-2,79,c
sub37,16,144,341,b
sub37,16,397,609,a
sub37,16,666,913,c
sub37,2,-1868,-1794,0
sub37,2,-1437,-1314,a
sub37,2,-734,-529,a
sub37,2,-495,-7,a
sub37,2,57,301,b
sub37,2,348,503,c
sub37,2,572,607,a
sub37,48,-1877,-1781,0
sub37,48,-1732,-1471,c
sub37,48,-1281,-1183,c
sub37,48,-1080,-970,0
sub37,48,-887,-828,0
sub37,48,-663,-412,0
sub37,48,-393,-56,c
sub37,48,-47,-23,c
sub37,48,5,173,c
sub37,48,218,361,b
sub37,48,420,672,a
sub37,48,727,843,b
sub37,31,-1873,-1753,0
sub37,31,-1465,-1201,a
sub37,31,-1157,-880,0
sub37,31,-855,-828,a
sub37,31,-505,-210,a
sub37,31,-175,-28,0
sub37,31,16,187,b
sub37,31,246,442,c
sub37,31,494,867,a
sub37,31,890,972,a
sub37,27,-1877,-1806,0
sub37,27,-1323,-836,b
sub37,27,-567,-461,b
sub37,27,-426,-7,b
sub37,27,21,146,b
sub37,27,161,221,b
sub37,27,274,304,a
sub37,27,324,487,a
sub37,27,529,902,c
sub37,27,954,1007,a
sub37,21,-1877,-1798,0
sub37,21,-1270,-1191,0
sub37,21,-1172,-324,b
sub37,21,-305,-66,b
sub37,21,-41,60,b
sub37,21,111,301,a
sub37,21,358,589,c
sub37,21,639,700,a
sub37,54,-1866,-1791,0
sub37,54,-1210,-1132,c
sub37,54,-1116,-1003,c
sub37,54,-975,-878,c
sub37,54,-558,-347,c
sub37,54,-320,-19,c
sub37,54,-4,165,c
sub37,54,223,439,b
sub37,54,487,747,a
sub37,54,803,960,c
sub37,15,-1877,-1772,0
sub37,15,-1394,-1326,b
sub37,15,-1319,-1128,b
sub37,15,-1085,-835,b
sub37,15,-540,-413,b
sub37,15,-381,-61,b
sub37,15,-25,189,b
sub37,15,239,396,0
sub37,15,436,709,c
sub37,15,758,914,a
sub37,22,-1873,-1785,0
sub37,22,-1418,-1252,0
sub37,22,-1230,-989,0
sub37,22,-971,-955,c
sub37,22,-476,-30,c
sub37,22,0,177,c
sub37,22,232,422,a
sub37,22,474,792,b
sub37,22,847,960,a
sub37,37,-1877,-1838,0
sub37,37,-1299,-980,a
sub37,37,-943,-767,0
sub37,37,-746,-457,0
sub37,37,-210,-179,a
sub37,37,-173,-23,0
sub37,37,19,192,a
sub37,37,250,388,b
sub37,37,433,622,c
sub37,37,675,948,b
sub37,39,-1872,-1754,0
sub37,39,-1490,-1027,b
sub37,39,-660,-294,0
sub37,39,-268,-36,b
sub37,39,6,170,b
sub37,39,230,433,c
sub37,39,483,849,a
sub37,39,903,1008,b
sub37,4,-1870,-1785,0
sub37,4,-1420,-1369,c
sub37,4,-1357,-1245,c
sub37,4,-1213,-916,c
sub37,4,-909,-589,c
sub37,4,-566,-319,c
sub37,4,-298,-57,c
sub37,4,-31,118,c
sub37,4,185,352,a
sub37,4,408,874,b
sub37,4,932,996,c
sub37,17,-1870,-1774,0
sub37,17,-1552,-1499,b
sub37,17,-1483,-1406,b
sub37,17,-1394,-1315,b
sub37,17,-787,-579,b
sub37,17,-565,-61,b
sub37,17,-34,75,b
sub37,17,149,328,a
sub37,17,379,540,c
sub37,17,561,753,c
sub37,17,809,843,b
sub37,38,-1877,-1762,0
sub37,38,-1746,-1721,0
sub37,38,-1683,-1598,a
sub37,38,-678,-563,0
sub37,38,-508,-411,a
sub37,38,-348,-223,b
sub37,38,-199,-53,b
sub37,38,-32,87,b
sub37,38,146,297,a
sub37,38,377,549,c
